file,offset,token,prev_small_u32
SJ04.ato,2776,SM003302,0 0 0 0
SJ04.ato,2845,play,0 0 0 0 0 0 0 10
SJ04.ato,2861,182,0 0 0 10 2
SJ04.ato,3005,SM004182,0 65 0 0 0 28 16 3
SJ04.ato,3033,SB005182,3 0 28 16 4
SJ04.ato,3061,SM002182,4 0 28 16 2
SJ04.ato,3089,SB014182,2 0 28 16 5
SJ04.ato,3117,SB012182,5 0 28 16 6
SJ04.ato,3129,183,0 28 16 6
SJ04.ato,3273,SB039183,0 65 0 0 0 28 16 12
SJ04.ato,3301,SB038183,12 0 28 16 14
SJ04.ato,3329,SB037183,14 0 28 16 13
SJ04.ato,3357,SM002183,13 0 28 16 7
SJ04.ato,3385,SB012183,7 0 28 16 11
SJ04.ato,3413,SB014183,11 0 28 16 10
SJ04.ato,3441,SB005183,10 0 28 16 9
SJ04.ato,3469,SM004183,9 0 28 16 8
SJ04.ato,3497,SE003183,8 0 28 16 15
SJ04.ato,3669,SM004182,1998 25 4 1 2098 25 4 0
SJ04.ato,3685,SM004182,2098 25 4 0 3
SJ04.ato,4553,SN004182,0 2937 21 16 0 0 0 0
SJ04.ato,4629,SM004183,0 0 0 0 0 0 0 0
SJ04.ato,5057,SB005182,0 1177 21 16 0 0 0 0
SJ04.ato,5073,SB005182,0 0 0 0 2
SJ04.ato,5765,SB005183,0 3271 21 16 0 0 0 0
SJ04.ato,5789,PpNB,0 0 10000 52 0
SJ04.ato,6485,SM002182,0 1200 21 16 0 0 0 0
SJ04.ato,6501,SM002182,0 0 0 0 2
SJ04.ato,7457,SM002183,0 3884 21 16 0 0 0 0
SJ04.ato,7482,inB,0 0
SJ04.ato,8529,SB014182,0 2564 21 16 0 0 0 0
SJ04.ato,8545,SB014182,0 0 0 0 2
SJ04.ato,9061,SB014183,0 1267 21 16 0 0 0 0
SJ04.ato,9589,P4o,16 3 0 0 0 159 22 48
SJ04.ato,9797,SB012182,0 0 0 0 0 0 0 0
SJ04.ato,9813,SB012182,0 0 0 0 2
SJ04.ato,9977,SB012183,0 0 21 16 0 0 0 0
SJ04.ato,10889,SB039182,0 0 0 0 0 0 0 0
SJ04.ato,10905,SB039183,0 0 0 0 1
SJ04.ato,12477,SB037182,0 0 0 0 0 0 0
SJ04.ato,12493,SB037183,0 0 0 0 1
SJ04.ato,12537,Czt,10000 52 0 0 0
SJ04.ato,13097,SB038182,0 2099 21 16 0 0 0 0
SJ04.ato,13113,SB038183,0 0 0 0 1
SJ04.ato,13140,A3x,461 0
SJ04.ato,13893,SE003182,0 2099 21 16 0 0 0 0
SJ04.ato,13909,SE003183,0 0 0 0 1
SJ05.ato,52,play,0 0 0 0 0 0 0 1
SJ05.ato,68,184,0 0 0 1 1
SK01.ato,68,226,0 0 2 25 4 0 23 24
SK01.ato,92,LOCATE,23 24 0 0 0 0 0
SK01.ato,131,LCpM,204 0 0 0 0
SK01.ato,177,280,0 0 3 25 4 0 23 24
SK01.ato,233,LOCATE,41 24 0 65 0 0
SK01.ato,272,lCz,204 0 0 0 0
SK01.ato,318,282,0 0 3 25 4 0 23 24
SK01.ato,374,LOCATE,41 24 0 65 0 0
SK01.ato,459,283,0 0 3 25 4 0 23 24
SK01.ato,515,LOCATE,41 24 0 65 0 0
SK01.ato,600,284,0 0 2 25 4 0 23 24
SK01.ato,624,LOCATE,23 24 0 0 0 0 0
SK01.ato,709,285,0 0 5 25 4 0 23 24
SK01.ato,829,ANIMAL21.WAV,0 0 65 255 1 24 32 0
SK01.ato,857,LOCATE,0 0 0 0 0
SK01.ato,1062,SM002226,0 0 0 0 0 0 0 0
SK01.ato,1139,LhQCH,0 0 4 22 48
SK01.ato,1271,SM004006,1 0 0 0 0 0 0 0
SK01.ato,1440,SE006280,0 0 0 27 12 0 0 0
SK01.ato,1518,wxC,0
SK01.ato,1609,SE006280,0 0 0 27 12 0 0 0
SK01.ato,1778,SE007283,0 0 0 27 12 0 0 0
SK01.ato,1947,SE007283,0 0 0 27 12 0 0 0
SK01.ato,2116,SE008282,0 0 0 27 12 0 0 0
SK01.ato,2305,SE008282,0 0 0 27 12 0 0 0
SK01.ato,2474,SE008282,0 0 0 27 12 0 0 0
SK01.ato,2518,CZq,0 256 256 2304 512 0 0
SK01.ato,2643,SE007283,0 0 0 27 12 0 0 0
SK01.ato,2812,SE007283,0 0 0 27 12 0 0 0
SK01.ato,2981,SE008282,0 0 0 27 12 0 0 0
SK01.ato,3150,SM002206,0 0 0 27 12 0 0 0
SK01.ato,3192,H6C,0 0 0
SK01.ato,3228,H6C,0 0
SK01.ato,3319,SM004006,0 0 0 27 12 0 0 0
SK01.ato,3488,SE008282,0 0 0 27 12 0 0 0
SK01.ato,3657,SE008282,0 0 0 27 12 0 0 0
SK01.ato,3700,dCp,0 0 0
SK01.ato,3736,dCp,
SK01.ato,3826,SE008282,0 0 0 27 12 0 0 0
SK01.ato,3995,SE008282,0 0 0 27 12 0 0 0
SK01.ato,4164,SM002226,0 0 0 27 12 0 0 0
SK01.ato,4333,SM004006,0 1 0 27 12 0 0 0
SK01.ato,4375,dKCp6,0 0 0
SK01.ato,4412,gCUy,0
SK01.ato,4502,SB017226,0 0 0 27 12 0 0 0
SK01.ato,4579,pkbC,0 0 3 22 48
SK01.ato,4671,SE006280,0 0 0 27 12 0 0 0
SK01.ato,4840,SE006280,0 0 0 27 12 0 0 0
SK01.ato,5009,SE007283,0 0 0 27 12 0 0 0
SK01.ato,5178,SE007283,0 0 0 27 12 0 0 0
SK01.ato,5347,SE008282,0 0 0 27 12 0 0 0
SK01.ato,5409,JFC,0 0 0
SK01.ato,5445,JFC,0
SK01.ato,5516,SE008282,0 0 0 27 12 0 0 0
SK01.ato,5685,SE008282,0 0 0 27 12 0 0 0
SK01.ato,5739,zwC,0 0
SK01.ato,5775,zwC,
SK01.ato,5854,SE008282,0 0 0 27 12 0 0 0
SK01.ato,6023,SE006280,0 0 0 27 12 0 0 0
SK01.ato,6066,bCB,0 0 0
SK01.ato,6102,bCB,0
SK01.ato,6192,SE006280,0 0 0 27 12 0 0 0
SK01.ato,6361,SM002226,0 0 0 27 12 0 0 0
SK01.ato,6530,SM004006,0 0 0 27 12 0 0 0
SK01.ato,6573,YC4,0 0 0
SK01.ato,6609,YC4,0
SK01.ato,6739,SB017226,1 0 0 0 0 0 0 0
SK01.ato,6948,SE006280,0 0 0 0 0 0 0 0
SK01.ato,7117,SE006280,0 0 0 27 12 0 0 0
SK01.ato,7326,SB017226,0 0 0 0 0 0 0 0
SK01.ato,7495,SE006280,0 0 21 16 0 0 0 0
SK01.ato,7557,L7C,0 0
SK01.ato,7593,L7C,
SK01.ato,7704,SB026226,1 0 0 0 0 0 0 0
SK01.ato,7747,vCd,0 0 0 0
SK01.ato,7783,vCd,0
SK01.ato,7913,SN015226,1 0 0 0 0 0 0 0
SK01.ato,8122,SN016226,1 0 0 0 0 0 0 0
SK01.ato,8184,RnC,0 0 0
SK01.ato,8220,RnC,0
SK01.ato,8291,SE006280,0 0 0 27 12 0 0 0
SK01.ato,8460,SE006280,0 0 0 27 12 0 0 0
SK01.ato,8522,k6C,0 0 0
SK01.ato,8558,k6C,0
SK01.ato,8669,SN015226,1 0 0 0 0 0 0 0
SK01.ato,8878,SN016226,1 0 0 0 0 0 0 0
SK01.ato,9047,SE007283,0 0 21 16 0 0 0 0
SK01.ato,9216,SE007283,0 0 0 27 12 0 0 0
SK01.ato,9425,SM002226,0 0 0 0 0 0 0 0
SK01.ato,9594,SM002226,0 0 0 27 12 0 0 0
SK01.ato,9763,SM004006,0 0 0 27 12 0 0 0
SK01.ato,9806,HCa,0 0 0
SK01.ato,9842,HCa,0
SK01.ato,9932,SB017226,0 1 0 27 12 0 0 0
SK01.ato,9994,zkB,0 0 0
SK01.ato,10141,SB024285,1 0 0 0 0 0 0 0
SK01.ato,10183,bjCt,0 0 0
SK01.ato,10219,bjCt,0 0
SK01.ato,10310,SE006280,0 0 0 27 12 0 0 0
SK01.ato,10479,SE006280,0 0 0 27 12 0 0 0
SK01.ato,10648,SE006280,0 0 0 27 12 0 0 0
SK01.ato,10721,play,0 0 0 0 0 0 0 12
SK01.ato,10737,226,0 0 0 12 6
SK01.ato,10845,SE006K,0 25 4 0 0 28 16 43
SK01.ato,10873,SB026226,43 0 28 16 44
SK01.ato,10901,SB017226,44 0 28 16 42
SK01.ato,10929,SE006I,42 0 28 16 48
SK01.ato,10957,SN016A,48 0 28 16 46
SK01.ato,10985,SN015A,46 0 28 16 45
SK01.ato,11013,SE006J,45 0 28 16 47
SK01.ato,11041,SN016B,47 0 28 16 50
SK01.ato,11069,SN015B,50 0 28 16 49
SK01.ato,11097,SE007H,49 0 28 16 51
SK01.ato,11125,SE007G,51 0 28 16 52
SK01.ato,11153,SM002226,52 0 28 16 53
SK01.ato,11261,280,1324 25 4 1 1390 25 4 0
SK01.ato,11369,SE008D,0 25 4 1 0 28 16 14
SK01.ato,11397,SE007B,14 0 28 16 11
SK01.ato,11425,SM004226,11 0 28 16 7
SK01.ato,11453,SM002280,7 0 28 16 6
SK01.ato,11481,SE007C,6 0 28 16 10
SK01.ato,11509,SE008B,10 0 28 16 12
SK01.ato,11537,SE007D,12 0 28 16 15
SK01.ato,11565,SE008C,15 0 28 16 13
SK01.ato,11593,SE006A,13 0 28 16 9
SK01.ato,11621,SE006B,9 0 28 16 8
SK01.ato,11649,SE007A,8 0 28 16 16
SK01.ato,11677,SE008A,16 0 28 16 17
SK01.ato,11777,282,65 0 0 265 25 4 0
SK01.ato,11885,SE008H,0 25 4 0 0 28 16 22
SK01.ato,11913,SE008G,22 0 28 16 23
SK01.ato,11941,SE008E,23 0 28 16 21
SK01.ato,11969,SE008F,21 0 28 16 20
SK01.ato,11997,SM002282,20 0 28 16 18
SK01.ato,12025,SM004282,18 0 28 16 19
SK01.ato,12073,283,41 24 0 65 0 0
SK01.ato,12181,SM004283,0 25 4 1 0 28 16 38
SK01.ato,12209,SM002283,38 0 28 16 37
SK01.ato,12237,SE006F,37 0 28 16 36
SK01.ato,12265,SE006E,36 0 28 16 35
SK01.ato,12293,SB017283,35 0 28 16 39
SK01.ato,12321,SE008L,39 0 28 16 33
SK01.ato,12349,SE008K,33 0 28 16 31
SK01.ato,12377,SE008J,31 0 28 16 34
SK01.ato,12405,SE008I,34 0 28 16 32
SK01.ato,12433,SE006H,32 0 28 16 41
SK01.ato,12461,SE006G,41 0 28 16 40
SK01.ato,12661,284,65 0 0 1700 25 4 0
SK01.ato,12769,SM002284,0 25 4 0 0 28 16 24
SK01.ato,12797,SM004284,24 0 28 16 25
SK01.ato,12825,SB017284,25 0 28 16 26
SK01.ato,12853,SE007E,26 0 28 16 29
SK01.ato,12881,SE007F,29 0 28 16 30
SK01.ato,12909,SE006C,30 0 28 16 28
SK01.ato,12937,SE006D,28 0 28 16 27
SK01.ato,12981,285,461 25 4 1 483 25 4 0
SK01.ato,13089,SE006N,0 25 4 1 0 28 16 59
SK01.ato,13117,SE006M,59 0 28 16 58
SK01.ato,13145,SE006L,58 0 28 16 60
SK01.ato,13173,SB017285,60 0 28 16 56
SK01.ato,13201,SB024285,56 0 28 16 57
SK01.ato,13229,SM002285,57 0 28 16 54
SK01.ato,13257,SM004285,54 0 28 16 55
SK01.ato,13425,ANIMAL13.WAV,644 25 4 0 789 24 32 0
SK01.ato,13469,ANIMAL14.WAV,0 0 0 0 879 24 32 0
SK01.ato,13513,ANIMAL13.WAV,0 0 0 0 1100 24 32 0
SK01.ato,13557,ANIMAL21.WAV,0 0 0 0 1173 24 32 0
SK01.ato,13729,SLASH018,10 0 1241 24 32 0
SK01.ato,13773,SLASH034,0 0 0 0 1267 24 32 0
SK01.ato,13817,VOCAL16,0 0 0 0 1268 24 32 0
SK01.ato,13861,SLASH012,0 0 0 0 1279 24 32 0
SK01.ato,13905,YHRT02.WAV,0 0 0 0 1288 24 32 0
SK01.ato,13949,SLASH001,0 0 0 0 1297 24 32 0
SK01.ato,13958,WAV,0 0
SK01.ato,13993,FALL02.WAV,0 0 0 0 1351 24 32 0
SK01.ato,14093,ANIMAL13.WAV,10 0 1389 24 32 0
SK01.ato,14121,SE006280,0 0 0 0 0
SK01.ato,14137,SE006A,0 0 0 0 14
SK01.ato,15277,SE006B,0 0 0 0 0 0 0
SK01.ato,16017,FugA,0 0 0 0 485 22 48
SK01.ato,16105,FugA,0 0 0 0 486 22 48
SK01.ato,16149,SE006C,0 0 0 0 0 0 0
SK01.ato,16725,SE006D,0 0 0 0 0 0 0
SK01.ato,17273,SE006E,0 0 0 0 0 0 0 0
SK01.ato,17761,SE006F,0 0 0 0 0 0 0 0
SK01.ato,18189,SE006G,0 0 0 0 0 0 0 0
SK01.ato,18765,SE006H,0 0 0 0 0 0 0
SK01.ato,18792,CXh,0 0
SK01.ato,19094,NUC,0 0 0
SK01.ato,19182,NUC,0 0 0
SK01.ato,19253,SE006I,0 1516 21 16 39 0 0 0
SK01.ato,19417,SE006J,0 0 0 0 0 0 0 0
SK01.ato,19462,RnC,0 0
SK01.ato,19581,SE006K,0 0 0 0 0 0 0 0
SK01.ato,19745,SE006L,0 0 0 0 0 0 0 0
SK01.ato,19909,SE006M,0 0 0 0 0 0 0 0
SK01.ato,19934,bjCt,0 0
SK01.ato,20073,SE006N,0 0 0 0 0 0 0 0
SK01.ato,20237,SE008282,0 0 0 0 0 0 0 0
SK01.ato,20253,SE008A,0 0 0 0 12
SK01.ato,20417,SE008B,0 0 0 0 0 0 0 0
SK01.ato,20581,SE008C,0 0 0 0 0 0 0 0
SK01.ato,20745,SE008D,0 0 0 0 0 0 0 0
SK01.ato,21233,SE008E,0 0 0 0 0 0 0
SK01.ato,21397,SE008F,0 0 0 0 0 0 0 0
SK01.ato,21561,SE008G,0 0 0 0 0 0 0 0
SK01.ato,21725,SE008H,0 0 0 0 0 0 0 0
SK01.ato,21751,dCp,0 0
SK01.ato,21889,SE008I,0 0 0 0 0 0 0 0
SK01.ato,22244,Bly,0 0 0 0 5632
SK01.ato,22304,BBN,0 0 0 0 5632
SK01.ato,22392,BBN,0 0 0 0 5632
SK01.ato,22437,SE008J,0 0 0 0 0 0 0
SK01.ato,22538,zwC,
SK01.ato,22573,SE008K,0 0 0 0 0 0 0
SK01.ato,22769,SE008L,0 0 0 0 0 0 0 0
SK01.ato,23317,SE007283,0 0 0 0 0 0 0
SK01.ato,23333,SE007A,0 0 0 0 8
SK01.ato,23497,SE007B,0 0 0 0 0 0 0 0
SK01.ato,23661,SE007C,0 0 0 0 0 0 0 0
SK01.ato,23825,SE007D,0 0 0 0 0 0 0 0
SK01.ato,23852,CZq,0 0
SK01.ato,23989,SE007E,0 0 0 0 0 0 0 0
SK01.ato,24449,SE007F,0 0 0 0 0 0 0 0
SK01.ato,24997,SE007G,0 0 0 0 0 0 0 0
SK01.ato,25161,SE007H,0 0 0 0 0 0 0 0
SK01.ato,25325,SM004006,0 0 21 16 0 0 0 0
SK01.ato,25341,SM004226,0 0 0 0 5
SK01.ato,25365,LhQCH,5 785 52 0
SK01.ato,26125,SM004282,0 0 0 0 0 0 0 0
SK01.ato,26150,H6C,0 0
SK01.ato,26289,SM004284,0 0 0 0 0 0 0 0
SK01.ato,26629,SM004283,0 184 21 16 147 0 1 0
SK01.ato,27609,j.t,0 0 0 1541 22 48
SK01.ato,28565,SM004285,0 0 0 0 0 0 0
SK01.ato,28591,wCV,0 0
SK01.ato,28937,SM002226,0 0 0 0 0 0 0
SK01.ato,28953,SM002226,0 0 0 0 5
SK01.ato,28977,z-JC,5 3000 52 0
SK01.ato,29677,8IGBM,0 0 0 0 0 2000 22 48
SK01.ato,29769,SM002284,0 0 0 0 0 0 0 0
SK01.ato,30317,SM002283,0 0 0 0 0 0 0
SK01.ato,31324,B.-,0 0 0 0 5632
SK01.ato,31412,B.-,0 0 0 5632
SK01.ato,31500,B.-,0 0 0 5632
SK01.ato,31545,SM002280,0 0 0 0 0 0 0
SK01.ato,32392,CI3,0 0 0 5632
SK01.ato,32477,SM002285,0 0 0 0 0 0 0 0
SK01.ato,33113,SM002206,0 0 0 0 0 0 0
SK01.ato,33129,SM002282,0 0 0 0 1
SK01.ato,33293,SB017226,0 0 0 0 0 0 0 0
SK01.ato,33309,SB017284,0 0 0 0 4
SK01.ato,33334,dKCp6,0
SK01.ato,34033,SB017283,0 0 0 0 0 0 0 0
SK01.ato,34477,wOS,0 0 0 0 1632 22 48
SK01.ato,34757,SB017226,0 0 0 0 0 0 0
SK01.ato,35186,uqB,0 0 0 0
SK01.ato,35274,uqB,0 0 0 0
SK01.ato,35362,uqB,0 0 0
SK01.ato,35513,SB017285,0 0 0 0 0 0 0 0
SK01.ato,35539,HCa,0 0
SK01.ato,35853,SN016226,0 1326 21 16 101 0 1 0
SK01.ato,35869,SN016A,101 0 1 0 2
SK01.ato,36625,SN016B,0 0 0 0 0 0 0 0
SK01.ato,37381,SN015226,0 0 0 0 0 0 0 0
SK01.ato,37397,SN015A,0 0 0 0 2
SK01.ato,37421,oxEC5,2 3000 52 0
SK01.ato,38385,SN015B,0 0 0 0 0 0 0 0
SK01.ato,39729,SB026226,0 0 0 0 0 0 0 0
SK01.ato,39745,SB026226,0 0 0 0 1
SK01.ato,40820,AdiP,0 0 0 0 5632
SK01.ato,40909,SB024285,0 0 0 0 0 0 0 0
SK01.ato,40925,SB024285,0 0 0 0 1
SK02.ato,68,222,0 0 2 25 4 0 23 24
SK02.ato,92,LOCATE,23 24 0 0 0 0 0
SK02.ato,134,s5B,0 0 0 0
SK02.ato,177,225,0 0 3 25 4 0 23 24
SK02.ato,233,LOCATE,41 24 0 0 0 0 0 0
SK02.ato,318,281,0 0 3 25 4 1 23 24
SK02.ato,374,LOCATE,41 24 0 0 0 0 0 0
SK02.ato,539,SM002090,0 0 0 27 12 0 0 0
SK02.ato,708,SB017189,0 0 0 27 12 0 0 0
SK02.ato,877,SB025225,0 0 0 27 12 0 0 0
SK02.ato,939,c0C,0 0 0
SK02.ato,975,c0C,0
SK02.ato,1046,SM002222,0 1 0 27 12 0 0 0
SK02.ato,1108,c6C,0 0 0
SK02.ato,1144,c6C,0
SK02.ato,1215,SM004222,0 1 0 27 12 0 0 0
SK02.ato,1277,Y3C,0 0 0
SK02.ato,1313,Y3C,0
SK02.ato,1424,SB037222,1 0 0 0 0 0 0 0
SK02.ato,1486,c3C,0 0 0
SK02.ato,1522,c3C,0
SK02.ato,1633,SB038222,1 0 0 0 0 0 0 0
SK02.ato,1802,SB025222,0 0 0 27 12 0 0 0
SK02.ato,1971,SB017222,0 0 0 27 12 0 0 0
SK02.ato,2180,SE006222,0 0 0 0 0 0 0 0
SK02.ato,2349,SM002222,0 0 0 27 12 0 0 0
SK02.ato,2518,SB017222,0 0 0 27 12 0 0 0
SK02.ato,2687,SB025222,0 0 0 27 12 0 0 0
SK02.ato,2856,SE006222,0 0 0 27 12 0 0 0
SK02.ato,3025,SE006222,0 0 0 27 12 0 0 0
SK02.ato,3098,play,0 0 0 0 0 0 0 12
SK02.ato,3114,222,0 0 0 12 3
SK02.ato,3222,SB025222,0 25 4 1 0 28 16 15
SK02.ato,3250,SM002222,15 0 28 16 13
SK02.ato,3278,SB017222,13 0 28 16 14
SK02.ato,3306,SE006222,14 0 28 16 16
SK02.ato,3430,225,4351 25 4 1 4447 25 4 0
SK02.ato,3538,SB017222,0 25 4 0 0 28 16 4
SK02.ato,3566,SB025222,4 0 28 16 5
SK02.ato,3594,SM002222,5 0 28 16 3
SK02.ato,3622,SE006225,3 0 28 16 17
SK02.ato,3666,281,1913 25 4 1 2039 25 4 0
SK02.ato,3774,SM004281,0 25 4 1 0 28 16 7
SK02.ato,3802,SB038281,7 0 28 16 9
SK02.ato,3830,SB037281,9 0 28 16 8
SK02.ato,3858,SB025281,8 0 28 16 10
SK02.ato,3886,SB017281,10 0 28 16 11
SK02.ato,3914,SE006281,11 0 28 16 12
SK02.ato,3942,SM002281,12 0 28 16 6
SK02.ato,4162,SB017189,6303 25 4 1 6389 25 4 0
SK02.ato,4178,SB017225,6389 25 4 0 2
SK02.ato,4370,SB017222,0 0 0 0 0 0 0
SK02.ato,4798,SB025225,0 955 21 16 0 0 0 0
SK02.ato,4814,SB025225,0 0 0 0 2
SK02.ato,5770,SB025222,0 0 0 0 0 0 0
SK02.ato,7430,SM002090,0 0 0 0 0 0 0 0
SK02.ato,7446,SM002225,0 0 0 0 2
SK02.ato,8050,SM002222,0 0 0 0 0 0 0
SK02.ato,8742,SE006225,0 0 0 0 0 0 0 0
SK02.ato,8758,SE006225,0 0 0 0 2
SK02.ato,8922,SE006222,0 0 0 0 0 0 0 0
SK02.ato,8998,SB038222,0 0 0 0 0 0 0
SK02.ato,9014,SB038281,0 0 0 0 1
SK02.ato,10146,SM004222,0 2642 21 16 3 0 0 0
SK02.ato,10162,SM004281,3 0 0 0 1
SK02.ato,13874,SB037222,0 9920 21 16 3 0 0 0
SK02.ato,13890,SB037281,3 0 0 0 1
SK02.ato,14951,uFA,0 0 0
SK02.ato,15022,SB025222,0 2642 21 16 3 0 0 0
SK02.ato,15038,SB025281,3 0 0 0 2
SK02.ato,17694,SB025222,0 0 0 0 0 0 0 0
SK02.ato,19970,SB017222,0 4809 21 16 0 0 0 0
SK02.ato,19986,SB017281,0 0 0 0 2
SK02.ato,20150,SB017222,0 0 0 0 0 0 0 0
SK02.ato,21574,SE006222,0 0 0 0 0 0 0
SK02.ato,21590,SE006281,0 0 0 0 3
SK02.ato,21798,SE006222,0 0 0 0 0 0 0 0
SK02.ato,22402,SE006225,0 1216 21 16 123 0 1 1
SK02.ato,22890,SM002222,0 2039 21 16 123 0 1 1
SK02.ato,22906,SM002281,123 0 1 1 2
SK02.ato,24478,SM002222,0 9920 21 16 3 0 0 0
SK02.ato,24502,DtxA,0 0 5020 52 0
SK03.ato,56,221,0 0 0 3 23 24
SK03.ato,124,LOCATE,41 24 0 0 0 65 0 0
SK03.ato,329,SM002221,0 0 0 0 0 0 0 0
SK03.ato,538,SB017221,0 0 0 0 0 0 0 0
SK03.ato,611,play,0 0 0 0 0 0 0 3
SK03.ato,627,221,0 0 0 3 1
SK03.ato,771,SM002221,0 65 0 0 0 28 16 1
SK03.ato,799,SB017221,1 0 28 16 2
SK03.ato,843,SM002221,1005 25 4 1 1479 25 4 0
SK03.ato,859,SM002221,1479 25 4 0 1
SK03.ato,3443,SB017221,0 0 0 0 0 0 0 0
SK03.ato,3459,SB017221,0 0 0 0 1
SL01.ato,56,366,0 0 0 4 23 24
SL01.ato,136,SLASH018,0 0 68 0 0 24 32 0
SL01.ato,164,LOCATE,0 0 0 0 0 0
SL01.ato,329,SM005071,0 0 0 27 12 0 0 0
SL01.ato,406,365,0 0 0 3 23 24
SL01.ato,474,LOCATE,41 24 0 0 0 68 0 0
SL01.ato,547,361,0 0 4 23 24
SL01.ato,627,SLASH007,0 67 0 0 24 32 0
SL01.ato,655,LOCATE,0 0 0 0 0 0
SL01.ato,820,SM005361,0 0 0 27 12 0 0 0
SL01.ato,989,SB039195,0 0 0 27 12 0 0 0
SL01.ato,1158,SB037180,0 0 0 27 12 0 0 0
SL01.ato,1327,SM007150,0 0 0 27 12 0 0 0
SL01.ato,1496,SM006201,0 0 0 27 12 0 0 0
SL01.ato,1705,SM006201,1 0 0 0 0 0 0 0
SL01.ato,1914,SM007150,1 0 0 0 0 0 0 0
SL01.ato,2083,SB033361,0 0 0 27 12 0 0 0
SL01.ato,2252,SB034361,0 0 0 27 12 0 0 0
SL01.ato,2421,SE012361,0 0 0 27 12 0 0 0
SL01.ato,2590,SE013361,0 0 0 27 12 0 0 0
SL01.ato,2698,B23,0 0 0 0 5632
SL01.ato,2855,VOCALF05,0 0 0 0 0 24 32 0
SL01.ato,2883,SB001361,0 0 0 0 0 0
SL01.ato,3052,SM006361,0 0 0 27 12 0 0 0
SL01.ato,3221,SM007361,0 0 0 27 12 0 0 0
SL01.ato,3390,SB020361,0 0 0 27 12 0 0 0
SL01.ato,3559,SB002361,0 0 0 27 12 0 0 0
SL01.ato,3728,SB038180,0 0 0 27 12 0 0 0
SL01.ato,3897,SB005361,0 0 0 27 12 0 0 0
SL01.ato,3959,zZC,0 0 0
SL01.ato,4019,zZC,0
SL01.ato,4066,SB019150,0 0 0 27 12 0 0 0
SL01.ato,4235,SM003361,0 0 0 27 12 0 0 0
SL01.ato,4297,aPC,0 0
SL01.ato,4357,aPC,
SL01.ato,4404,SB018151,0 0 0 27 12 0 0 0
SL01.ato,4573,SB027241,0 0 0 27 12 0 0 0
SL01.ato,4742,SB028366,0 0 0 27 12 0 0 0
SL01.ato,4919,wp_07,0 27 12 0 0 0 48 32
SL01.ato,4967,SM003366,0 0 0 0 49 8 1 0
SL01.ato,5136,SM003365,0 0 0 27 12 0 0 0
SL01.ato,5305,SM005365,0 0 0 27 12 0 0 0
SL01.ato,5534,BABY,1 0 0 0 0 0 0 0
SL01.ato,5539,365,0 0 0 0 0 0
SL01.ato,5611,260,0 0 0 3 23 24
SL01.ato,5679,LOCATE,0 0 67 0 0 25 4 0
SL01.ato,5844,SM002260,0 0 0 27 12 0 0 0
SL01.ato,5906,N1C,0 0 0
SL01.ato,5966,N1C,0
SL01.ato,6053,SM005260,0 0 0 0 0 0 0 0
SL01.ato,6102,1ZR,1 31 7 0 23 0
SL01.ato,6130,242,0 0 0 3 23 24
SL01.ato,6198,LOCATE,0 0 66 0 0 25 4 0
SL01.ato,6363,SM002242,0 0 0 27 12 0 0 0
SL01.ato,6532,SB027242,0 0 0 27 12 0 0 0
SL01.ato,6605,play,0 0 0 0 0 0 0 31
SL01.ato,6621,366,0 0 0 31 6
SL01.ato,6729,SM005366,0 25 4 0 0 28 16 1
SL01.ato,6793,SM007366,0 68 0 0 0 28 16 7
SL01.ato,6821,SM006366,7 0 28 16 8
SL01.ato,6849,SB028366,8 0 28 16 26
SL01.ato,6877,SM003366,26 0 28 16 27
SL01.ato,6905,SLASH007,27 12 24 32 0
SL01.ato,6949,SLASH018,0 0 0 0 394 24 32 0
SL01.ato,6993,SWORD004,0 0 0 0 398 24 32 0
SL01.ato,7021,365,0 0 0 0 0 0
SL01.ato,7165,SM006365,0 68 0 0 0 28 16 9
SL01.ato,7193,SM007365,9 0 28 16 10
SL01.ato,7221,SM003365,10 0 28 16 28
SL01.ato,7249,SM005365,28 0 28 16 29
SL01.ato,7325,361,3767 25 4 1 3795 25 4 0
SL01.ato,7469,SB037361,67 0 0 0 28 16 6
SL01.ato,7497,SM005361,6 0 28 16 4
SL01.ato,7525,SB039361,4 0 28 16 5
SL01.ato,7553,SB007361,5 0 28 16 17
SL01.ato,7581,SM006361,17 0 28 16 16
SL01.ato,7609,SE013361,16 0 28 16 14
SL01.ato,7637,SB033361,14 0 28 16 11
SL01.ato,7665,SB034361,11 0 28 16 12
SL01.ato,7693,SB012361,12 0 28 16 13
SL01.ato,7721,SB001361,13 0 28 16 15
SL01.ato,7749,SB019361,15 0 28 16 22
SL01.ato,7777,SB005361,22 0 28 16 21
SL01.ato,7805,SB038361,21 0 28 16 20
SL01.ato,7833,SB002361,20 0 28 16 19
SL01.ato,7861,SB020361,19 0 28 16 18
SL01.ato,7889,SM003361,18 0 28 16 23
SL01.ato,7917,SB018361,23 0 28 16 24
SL01.ato,7945,SB027361,24 0 28 16 25
SL01.ato,8073,SLASH032,1920 25 4 1 1970 24 32 0
SL01.ato,8117,SLASH033,0 0 0 0 1981 24 32 0
SL01.ato,8161,SLASH007,0 0 0 0 1994 24 32 0
SL01.ato,8333,SLASH007,6834 25 4 1 6853 24 32 0
SL01.ato,8393,SLASH007,6879 25 4 0 6927 24 32 0
SL01.ato,8469,260,7075 25 4 0 7880 25 4 1
